phi [°]		h [mT]		t [s]				Sij [dB/mm]
-76.50		48.00		1.7360178970917077440922556e-09	-2.69709555067263417882373e+00
-76.50		50.00		1.6196868008948421576258160e-09	-2.23968174722705004597856e+00
-76.50		52.00		1.6510067114093828924437036e-09	-1.87358376809294213671819e+00
-76.50		54.00		1.7494407158836537732999217e-09	-1.60220327397040640526882e+00
-76.50		56.00		1.7360178970917077440922556e-09	-1.37763055169257930820947e+00
-76.50		58.00		1.6286353467561395104309268e-09	-1.19099473825259671855292e+00
-76.50		60.00		1.5212527964205712767695980e-09	-1.03932617726678366842918e+00
-76.50		62.00		1.5033557046979765711593765e-09	-9.13507885922717144389082e-01
-76.50		64.00		1.6465324384787342160411482e-09	-7.83166387372314143355823e-01
-76.50		66.00		1.6375838926174368632360375e-09	-6.85299758766190203473911e-01
-76.50		68.00		1.6152125279641934812232607e-09	-6.05524034706601432809236e-01
-76.50		70.00		1.5212527964205712767695980e-09	-5.38870484227562340784345e-01
-76.50		72.00		1.5033557046979765711593765e-09	-4.83069349338485443112745e-01
-72.00		-72.00		1.7583892617449511261050324e-09	-7.78467998817325090854524e-01
-72.00		-70.00		1.7628635346755998025075878e-09	-8.60157537532501903498883e-01
-72.00		-68.00		1.7181208053691130384820341e-09	-9.55061171007744014183061e-01
-72.00		-66.00		1.7404921700223564204948110e-09	-1.07935453188024066406570e+00
-72.00		-64.00		1.8434004474272759777535844e-09	-1.22826181592187388957882e+00
-72.00		-62.00		1.8612975391498706833638059e-09	-1.41024531267529118494508e+00
-72.00		-60.00		1.7673378076062484789101432e-09	-1.63964329077556536518046e+00
-72.00		-58.00		1.7404921700223564204948110e-09	-1.89853181535665038737193e+00
-72.00		-56.00		1.8478747203579246541561398e-09	-2.20739194477772926461512e+00
-72.00		-54.00		1.8657718120805195665615144e-09	-2.58347466278468651523781e+00
-72.00		-52.00		1.8747203579418169193666251e-09	-3.05120834073993929536073e+00
-72.00		-50.00		1.7360178970917077440922556e-09	-3.64045384378585978879528e+00
-72.00		-48.00		1.9463087248321957418075110e-09	-4.37387471942890293519213e+00
-72.00		-46.00		1.9731543624160878002228432e-09	-5.23116701511644155431213e+00
-72.00		-44.00		1.9821029082773851530279539e-09	-6.15027860446286034346031e+00
-72.00		-42.00		1.8389261744966273013510290e-09	-6.99887927983565294454138e+00
-72.00		-40.00		2.0626398210290613282739505e-09	-7.61619647042686764848440e+00
-72.00		-38.00		2.0850111856823047102867273e-09	-7.83830077392948254555449e+00
-72.00		-36.00		1.8881431767337629485742912e-09	-7.58525042955322437165933e+00
-72.00		-34.00		2.0671140939597100046765059e-09	-6.92977037304839083020624e+00
-72.00		-32.00		2.0939597315436020630918381e-09	-6.01664278497839877246633e+00
-72.00		-30.00		1.9955257270693311822356200e-09	-5.05959274282497872832209e+00
-72.00		-28.00		2.0671140939597100046765059e-09	-4.19677441538904272277932e+00
-72.00		-26.00		2.2013422818791702967531669e-09	-3.50390911014333950035393e+00
-72.00		-24.00		2.0984340044742507394943934e-09	-2.92340834131838800402647e+00
-72.00		-22.00		2.1923937360178729439480561e-09	-2.42722122607589918530380e+00
-72.00		-20.00		2.2058165548098189731557222e-09	-2.01474290811830725189679e+00
-72.00		-18.00		2.1073825503355480922995042e-09	-1.68678359356999418849909e+00
-72.00		-16.00		2.2013422818791702967531669e-09	-1.44564230242086733113638e+00
-72.00		-14.00		2.2102908277404676495582776e-09	-1.23731008948796405988446e+00
-72.00		-12.00		2.3087248322147385304144957e-09	-1.03319669844866046659604e+00
-72.00		-10.00		2.2147651006711163259608330e-09	-8.63529641995486541006244e-01
-72.00		-8.00		2.1073825503355480922995042e-09	-7.13881850684559116082539e-01
-72.00		-6.00		2.2058165548098189731557222e-09	-5.86580186891504928858865e-01
-72.00		-4.00		2.2147651006711163259608330e-09	-4.19389001584338616535064e-01
-72.00		-2.00		2.0894854586129533866892827e-09	-1.91853670461003683600509e-01
-72.00		0.00		1.4272930648769490723159353e-09	-1.14085389582533155983235e-01
-72.00		2.00		2.0894854586129533866892827e-09	-2.16931395204379484642487e-01
-72.00		4.00		2.2147651006711163259608330e-09	-4.75062013430260832169694e-01
-72.00		6.00		2.2058165548098189731557222e-09	-6.65257710548117997539919e-01
-72.00		8.00		2.1073825503355480922995042e-09	-8.10805227251774729424483e-01
-72.00		10.00		2.2147651006711163259608330e-09	-9.81212669039107421298240e-01
-72.00		12.00		2.3087248322147385304144957e-09	-1.17416873695557866241757e+00
-72.00		14.00		2.2058165548098189731557222e-09	-1.40596514274544981404347e+00
-72.00		16.00		2.2058165548098189731557222e-09	-1.64344895111672228971145e+00
-72.00		18.00		2.1029082774048994158969488e-09	-1.91792578022216386735010e+00
-72.00		20.00		2.2058165548098189731557222e-09	-2.29132310117074533550863e+00
-72.00		22.00		2.1923937360178729439480561e-09	-2.76033797218711685061976e+00
-72.00		24.00		2.0939597315436020630918381e-09	-3.32453212621293792139454e+00
-72.00		26.00		2.2013422818791702967531669e-09	-3.98530072947815749984102e+00
-72.00		28.00		2.0671140939597100046765059e-09	-4.77429791516302692855334e+00
-72.00		30.00		1.9955257270693311822356200e-09	-5.75638965366846022675418e+00
-72.00		32.00		2.0939597315436020630918381e-09	-6.84522831270779885670663e+00
-72.00		34.00		2.0671140939597100046765059e-09	-7.88413042554269605233230e+00
-72.00		36.00		1.8881431767337629485742912e-09	-8.62997146456312869133853e+00
-72.00		38.00		2.0894854586129533866892827e-09	-8.91899260697414497656155e+00
-72.00		40.00		1.9686800894854391238202878e-09	-8.65847812905052371945658e+00
